invoice_id,sale_id,delivery_id,customer_id,invoice_date,subtotal_net,tax_breakdown,tax_amount,total_gross,due_date,payment_days,payment_status,payment_date
FAC-2024-0001607,SO-2024-0001607,ALB-2024-0001022,CUST_80BB6EC01269,2024-10-30,45.69,"{'4%': 0.4, '10%': 0.48, '21%': 6.46}",7.34,53.03,2024-11-14,15,pending,
FAC-2024-0001608,SO-2024-0001608,,CUST_70E704D9145E,2024-10-29,59.9,"{'4%': 0.0, '10%': 4.04, '21%': 4.1}",8.14,68.04,2024-10-29,0,paid,2024-10-30
FAC-2024-0001609,SO-2024-0001609,,CUST_BE05965BEFDF,2024-10-30,52.94,"{'4%': 0.46, '10%': 3.99, '21%': 0.3}",4.75,57.69,2024-10-30,0,paid,2024-10-30
FAC-2024-0001610,SO-2024-0001610,ALB-2024-0001023,CUST_07F8F3EA0184,2024-11-01,34.01,"{'4%': 0.0, '10%': 2.37, '21%': 2.17}",4.54,38.55,2024-11-01,0,paid,2024-11-02
FAC-2024-0001611,SO-2024-0001611,,CUST_92CF1F33242D,2024-10-30,43.49,"{'4%': 0.26, '10%': 2.24, '21%': 3.04}",5.54,49.03,2024-11-14,15,pending,
FAC-2024-0001612,SO-2024-0001612,ALB-2024-0001024,CUST_9F6ABD54DA04,2024-11-01,47.71,"{'4%': 0.13, '10%': 0.34, '21%': 8.64}",9.11,56.82,2024-11-01,0,paid,2024-11-02
FAC-2024-0001613,SO-2024-0001613,ALB-2024-0001025,CUST_9DF29E825AAE,2024-11-01,74.52,"{'4%': 0.48, '10%': 3.95, '21%': 4.85}",9.28,83.8,2024-11-01,0,paid,2024-11-01
FAC-2024-0001614,SO-2024-0001614,ALB-2024-0001026,CUST_D4D32E4BEBC4,2024-11-02,64.47,"{'4%': 0.43, '10%': 2.82, '21%': 5.37}",8.62,73.09,2024-11-17,15,pending,
FAC-2024-0001615,SO-2024-0001615,ALB-2024-0001027,CUST_C4F97630A8A7,2024-11-02,44.77,"{'4%': 0.19, '10%': 1.08, '21%': 6.13}",7.4,52.17,2024-11-02,0,paid,2024-11-02
FAC-2024-0001616,SO-2024-0001616,ALB-2024-0001028,CUST_07F8F3EA0184,2024-11-02,64.06,"{'4%': 1.99, '10%': 1.42, '21%': 0.0}",3.41,67.47,2024-11-02,0,paid,2024-11-02
FAC-2024-0001617,SO-2024-0001617,ALB-2024-0001029,CUST_EFFA3040413C,2024-11-03,23.47,"{'4%': 0.38, '10%': 0.0, '21%': 2.94}",3.32,26.79,2024-11-03,0,paid,2024-11-04
FAC-2024-0001618,SO-2024-0001618,ALB-2024-0001030,CUST_DD920DB977A9,2024-11-02,41.06,"{'4%': 0.35, '10%': 0.97, '21%': 4.75}",6.07,47.13,2024-11-02,0,paid,2024-11-03
FAC-2024-0001619,SO-2024-0001619,ALB-2024-0001031,CUST_002C74DE5F70,2024-11-05,70.76,"{'4%': 0.21, '10%': 0.99, '21%': 11.67}",12.87,83.63,2024-11-20,15,pending,
FAC-2024-0001620,SO-2024-0001620,,CUST_1A57C5F8E2F8,2024-10-31,62.57,"{'4%': 0.44, '10%': 4.58, '21%': 1.18}",6.2,68.77,2024-10-31,0,paid,2024-11-01
FAC-2024-0001621,SO-2024-0001621,ALB-2024-0001032,CUST_4D71B41B3143,2024-11-03,31.39,"{'4%': 1.12, '10%': 0.34, '21%': 0.0}",1.46,32.85,2024-11-03,0,paid,2024-11-04
FAC-2024-0001622,SO-2024-0001622,ALB-2024-0001033,CUST_73B61BEAF6AC,2024-11-04,59.16,"{'4%': 0.58, '10%': 3.71, '21%': 1.56}",5.85,65.01,2024-11-04,0,paid,2024-11-05
FAC-2024-0001623,SO-2024-0001623,ALB-2024-0001034,CUST_707DFDB1429E,2024-11-05,46.89,"{'4%': 0.0, '10%': 4.12, '21%': 1.19}",5.31,52.2,2024-11-05,0,paid,2024-11-06
FAC-2024-0001624,SO-2024-0001624,,CUST_9A3A6E3C4532,2024-11-01,15.2,"{'4%': 0.12, '10%': 0.18, '21%': 2.19}",2.49,17.69,2024-11-01,0,paid,2024-11-02
FAC-2024-0001625,SO-2024-0001625,,CUST_92CF1F33242D,2024-11-01,43.38,"{'4%': 0.33, '10%': 1.3, '21%': 4.66}",6.29,49.67,2024-11-16,15,pending,
FAC-2024-0001626,SO-2024-0001626,ALB-2024-0001035,CUST_14F9FA207403,2024-11-04,110.48,"{'4%': 0.99, '10%': 6.42, '21%': 4.51}",11.92,122.4,2024-11-04,0,paid,2024-11-05
FAC-2024-0001627,SO-2024-0001627,ALB-2024-0001036,CUST_AB0B15F0EA19,2024-11-02,61.38,"{'4%': 1.53, '10%': 1.09, '21%': 2.59}",5.21,66.59,2024-11-02,0,paid,2024-11-02
FAC-2024-0001628,SO-2024-0001628,ALB-2024-0001037,CUST_30B1310C0C00,2024-11-05,139.57,"{'4%': 1.5, '10%': 7.39, '21%': 5.93}",14.82,154.39,2024-11-05,0,paid,2024-11-05
FAC-2024-0001629,SO-2024-0001629,ALB-2024-0001038,CUST_707DFDB1429E,2024-11-05,66.95,"{'4%': 1.28, '10%': 1.58, '21%': 4.0}",6.86,73.81,2024-11-05,0,paid,2024-11-06
FAC-2024-0001630,SO-2024-0001630,ALB-2024-0001039,CUST_C0D7095FFA81,2024-11-06,69.86,"{'4%': 0.7, '10%': 3.23, '21%': 4.23}",8.16,78.02,2024-11-06,0,paid,2024-11-06
FAC-2024-0001631,SO-2024-0001631,ALB-2024-0001040,CUST_EDAF1B780EDE,2024-11-08,171.87,"{'4%': 1.8, '10%': 10.44, '21%': 4.7}",16.94,188.81,2024-12-08,30,pending,
FAC-2024-0001632,SO-2024-0001632,ALB-2024-0001041,CUST_12B2940C3503,2024-11-04,62.81,"{'4%': 1.61, '10%': 0.08, '21%': 4.6}",6.29,69.1,2024-11-04,0,paid,2024-11-04
FAC-2024-0001633,SO-2024-0001633,ALB-2024-0001042,CUST_978613281726,2024-11-04,81.64,"{'4%': 0.81, '10%': 3.06, '21%': 6.45}",10.32,91.96,2024-11-04,0,paid,2024-11-04
FAC-2024-0001634,SO-2024-0001634,ALB-2024-0001043,CUST_A9AB1777E8CB,2024-11-07,12.11,"{'4%': 0.0, '10%': 0.27, '21%': 1.98}",2.25,14.36,2024-11-07,0,paid,2024-11-07
FAC-2024-0001635,SO-2024-0001635,,CUST_55FA458F1F19,2024-11-04,45.3,"{'4%': 1.39, '10%': 0.26, '21%': 1.7}",3.35,48.65,2024-11-04,0,paid,2024-11-05
FAC-2024-0001636,SO-2024-0001636,ALB-2024-0001044,CUST_1857BAC7E2B9,2024-11-06,23.25,"{'4%': 0.23, '10%': 1.31, '21%': 0.93}",2.47,25.72,2024-11-06,0,paid,2024-11-06
FAC-2024-0001637,SO-2024-0001637,ALB-2024-0001045,CUST_9A3A6E3C4532,2024-11-05,19.35,"{'4%': 0.37, '10%': 1.0, '21%': 0.0}",1.37,20.72,2024-11-05,0,paid,2024-11-06
FAC-2024-0001638,SO-2024-0001638,,CUST_51B11B2EDEDB,2024-11-04,15.19,"{'4%': 0.05, '10%': 0.16, '21%': 2.59}",2.8,17.99,2024-11-04,0,paid,2024-11-04
FAC-2024-0001639,SO-2024-0001639,,CUST_9D9D1BF645F6,2024-11-04,20.1,"{'4%': 0.08, '10%': 1.19, '21%': 1.27}",2.54,22.64,2024-11-04,0,paid,2024-11-04
FAC-2024-0001640,SO-2024-0001640,,CUST_32735373BF4D,2024-11-04,108.08,"{'4%': 0.08, '10%': 10.24, '21%': 0.76}",11.08,119.16,2024-11-04,0,paid,2024-11-04
FAC-2024-0001641,SO-2024-0001641,,CUST_FB8FD8B48EAD,2024-11-04,41.46,"{'4%': 0.35, '10%': 0.64, '21%': 5.55}",6.54,48.0,2024-11-19,15,pending,
FAC-2024-0001642,SO-2024-0001642,ALB-2024-0001046,CUST_AB0B15F0EA19,2024-11-06,41.48,"{'4%': 0.34, '10%': 1.43, '21%': 3.93}",5.7,47.18,2024-11-06,0,paid,2024-11-06
FAC-2024-0001643,SO-2024-0001643,ALB-2024-0001047,CUST_7DE36694C343,2024-11-09,18.3,"{'4%': 0.0, '10%': 0.42, '21%': 2.96}",3.38,21.68,2024-11-09,0,paid,2024-11-09
FAC-2024-0001644,SO-2024-0001644,ALB-2024-0001048,CUST_9C2EEA4E3617,2024-11-08,47.5,"{'4%': 0.29, '10%': 1.93, '21%': 4.38}",6.6,54.1,2024-11-08,0,paid,2024-11-08
FAC-2024-0001645,SO-2024-0001645,,CUST_BF3182BBAD84,2024-11-05,160.36,"{'4%': 0.85, '10%': 13.39, '21%': 1.08}",15.32,175.68,2024-11-05,0,paid,2024-11-06
FAC-2024-0001646,SO-2024-0001646,,CUST_624FBAE1E137,2024-11-05,63.41,"{'4%': 0.11, '10%': 1.67, '21%': 9.24}",11.02,74.43,2024-11-05,0,paid,2024-11-05
FAC-2024-0001647,SO-2024-0001647,ALB-2024-0001049,CUST_C1D7F3025D16,2024-11-10,48.35,"{'4%': 0.04, '10%': 2.92, '21%': 3.81}",6.77,55.12,2024-12-10,30,pending,
FAC-2024-0001648,SO-2024-0001648,,CUST_4D71B41B3143,2024-11-06,38.81,"{'4%': 0.35, '10%': 1.14, '21%': 3.94}",5.43,44.24,2024-11-06,0,paid,2024-11-06
FAC-2024-0001649,SO-2024-0001649,ALB-2024-0001050,CUST_0F25A55990E7,2024-11-07,113.65,"{'4%': 0.49, '10%': 8.16, '21%': 4.15}",12.8,126.45,2024-11-07,0,paid,2024-11-07
FAC-2024-0001650,SO-2024-0001650,,CUST_B241519894D8,2024-11-06,19.82,"{'4%': 0.32, '10%': 0.41, '21%': 1.65}",2.38,22.2,2024-11-06,0,paid,2024-11-07
FAC-2024-0001651,SO-2024-0001651,ALB-2024-0001051,CUST_B86623D4526B,2024-11-10,94.19,"{'4%': 1.31, '10%': 1.38, '21%': 9.98}",12.67,106.86,2024-11-25,15,pending,
FAC-2024-0001652,SO-2024-0001652,,CUST_A87990422EB7,2024-11-06,70.53,"{'4%': 0.67, '10%': 1.19, '21%': 8.79}",10.65,81.18,2024-11-21,15,pending,
FAC-2024-0001653,SO-2024-0001653,,CUST_255B7E3D5EE4,2024-11-06,127.88,"{'4%': 0.21, '10%': 8.79, '21%': 7.29}",16.29,144.17,2024-11-06,0,paid,2024-11-06
FAC-2024-0001654,SO-2024-0001654,ALB-2024-0001052,CUST_89EC98CBAA52,2024-11-09,58.43,"{'4%': 0.41, '10%': 1.14, '21%': 7.73}",9.28,67.71,2024-11-09,0,paid,2024-11-10
FAC-2024-0001655,SO-2024-0001655,ALB-2024-0001053,CUST_DD46475287AA,2024-11-09,28.17,"{'4%': 0.37, '10%': 0.51, '21%': 2.88}",3.76,31.93,2024-11-09,0,paid,2024-11-10
FAC-2024-0001656,SO-2024-0001656,,CUST_34871A9C672A,2024-11-07,18.64,"{'4%': 0.0, '10%': 0.48, '21%': 2.9}",3.38,22.02,2024-11-07,0,paid,2024-11-08
FAC-2024-0001657,SO-2024-0001657,ALB-2024-0001054,CUST_978613281726,2024-11-09,62.68,"{'4%': 0.62, '10%': 2.06, '21%': 5.58}",8.26,70.94,2024-11-09,0,paid,2024-11-10
FAC-2024-0001658,SO-2024-0001658,ALB-2024-0001055,CUST_ABF3FEC21BBE,2024-11-11,17.59,"{'4%': 0.08, '10%': 0.0, '21%': 3.25}",3.33,20.92,2024-11-26,15,pending,
FAC-2024-0001659,SO-2024-0001659,,CUST_BE05965BEFDF,2024-11-08,43.39,"{'4%': 0.25, '10%': 1.64, '21%': 4.34}",6.23,49.62,2024-11-08,0,paid,2024-11-09
FAC-2024-0001660,SO-2024-0001660,,CUST_80BB6EC01269,2024-11-08,34.08,"{'4%': 0.0, '10%': 0.16, '21%': 6.82}",6.98,41.06,2024-11-23,15,pending,
FAC-2024-0001661,SO-2024-0001661,,CUST_F4E7A4540937,2024-11-08,51.77,"{'4%': 0.51, '10%': 1.86, '21%': 4.27}",6.64,58.41,2024-11-23,15,pending,
FAC-2024-0001662,SO-2024-0001662,,CUST_A87990422EB7,2024-11-08,69.01,"{'4%': 0.76, '10%': 1.8, '21%': 6.7}",9.26,78.27,2024-11-23,15,pending,
FAC-2024-0001663,SO-2024-0001663,,CUST_32735373BF4D,2024-11-08,84.45,"{'4%': 0.69, '10%': 3.66, '21%': 6.43}",10.78,95.23,2024-11-08,0,paid,2024-11-09
FAC-2024-0001664,SO-2024-0001664,,CUST_DD920DB977A9,2024-11-08,36.41,"{'4%': 1.14, '10%': 0.36, '21%': 0.93}",2.43,38.84,2024-11-08,0,paid,2024-11-09
FAC-2024-0001665,SO-2024-0001665,,CUST_25E98D7248E2,2024-11-09,60.93,"{'4%': 0.2, '10%': 4.46, '21%': 2.39}",7.05,67.98,2024-11-09,0,paid,2024-11-09
FAC-2024-0001666,SO-2024-0001666,ALB-2024-0001056,CUST_DD46475287AA,2024-11-11,30.52,"{'4%': 0.1, '10%': 0.59, '21%': 4.64}",5.33,35.85,2024-11-11,0,paid,2024-11-11
FAC-2024-0001667,SO-2024-0001667,,CUST_BE05965BEFDF,2024-11-09,44.08,"{'4%': 0.17, '10%': 1.4, '21%': 5.45}",7.02,51.1,2024-11-09,0,paid,2024-11-10
FAC-2024-0001668,SO-2024-0001668,ALB-2024-0001057,CUST_1857BAC7E2B9,2024-11-12,32.31,"{'4%': 0.07, '10%': 2.59, '21%': 0.99}",3.65,35.96,2024-11-12,0,paid,2024-11-12
FAC-2024-0001669,SO-2024-0001669,ALB-2024-0001058,CUST_04AA5CA0C428,2024-11-11,102.2,"{'4%': 0.48, '10%': 2.64, '21%': 13.39}",16.51,118.71,2024-12-11,30,pending,
FAC-2024-0001670,SO-2024-0001670,ALB-2024-0001059,CUST_4EFCE10B1A47,2024-11-10,131.12,"{'4%': 0.68, '10%': 8.7, '21%': 5.68}",15.06,146.18,2024-11-25,15,pending,
FAC-2024-0001671,SO-2024-0001671,,CUST_1A57C5F8E2F8,2024-11-09,55.77,"{'4%': 0.48, '10%': 3.82, '21%': 1.17}",5.47,61.24,2024-11-09,0,paid,2024-11-10
FAC-2024-0001672,SO-2024-0001672,ALB-2024-0001060,CUST_FE89D9CB3540,2024-11-11,54.28,"{'4%': 0.27, '10%': 2.33, '21%': 5.07}",7.67,61.95,2024-11-11,0,paid,2024-11-12
FAC-2024-0001673,SO-2024-0001673,,CUST_CC393B5AE288,2024-11-10,121.31,"{'4%': 1.05, '10%': 8.52, '21%': 2.06}",11.63,132.94,2024-11-10,0,paid,2024-11-10
FAC-2024-0001674,SO-2024-0001674,,CUST_34871A9C672A,2024-11-10,15.92,"{'4%': 0.0, '10%': 0.98, '21%': 1.28}",2.26,18.18,2024-11-10,0,paid,2024-11-10
FAC-2024-0001675,SO-2024-0001675,ALB-2024-0001061,CUST_6FFFB2DC6C34,2024-11-14,50.59,"{'4%': 0.05, '10%': 3.55, '21%': 2.91}",6.51,57.1,2024-11-14,0,paid,2024-11-14
FAC-2024-0001676,SO-2024-0001676,,CUST_4D71B41B3143,2024-11-12,24.31,"{'4%': 0.33, '10%': 0.84, '21%': 1.63}",2.8,27.11,2024-11-12,0,paid,2024-11-12
FAC-2024-0001677,SO-2024-0001677,,CUST_513A986F9025,2024-11-12,113.45,"{'4%': 0.63, '10%': 7.36, '21%': 5.04}",13.03,126.48,2024-11-12,0,paid,2024-11-12
FAC-2024-0001678,SO-2024-0001678,ALB-2024-0001062,CUST_9D9D1BF645F6,2024-11-13,35.65,"{'4%': 0.77, '10%': 1.63, '21%': 0.0}",2.4,38.05,2024-11-13,0,paid,2024-11-14
FAC-2024-0001679,SO-2024-0001679,ALB-2024-0001063,CUST_12B2940C3503,2024-11-14,42.96,"{'4%': 0.12, '10%': 2.55, '21%': 3.04}",5.71,48.67,2024-11-14,0,paid,2024-11-15
FAC-2024-0001680,SO-2024-0001680,ALB-2024-0001064,CUST_3D131E2C2E7D,2024-11-15,93.87,"{'4%': 0.29, '10%': 6.01, '21%': 5.55}",11.85,105.72,2024-11-15,0,paid,2024-11-15
FAC-2024-0001681,SO-2024-0001681,ALB-2024-0001065,CUST_0E61171B1B80,2024-11-14,16.99,"{'4%': 0.0, '10%': 1.7, '21%': 0.0}",1.7,18.69,2024-11-14,0,paid,2024-11-15
FAC-2024-0001682,SO-2024-0001682,ALB-2024-0001066,CUST_DD46475287AA,2024-11-16,27.9,"{'4%': 0.38, '10%': 0.71, '21%': 2.36}",3.45,31.35,2024-11-16,0,paid,2024-11-17
FAC-2024-0001683,SO-2024-0001683,ALB-2024-0001067,CUST_D4D32E4BEBC4,2024-11-15,154.82,"{'4%': 5.14, '10%': 1.4, '21%': 2.57}",9.11,163.93,2024-11-30,15,pending,
FAC-2024-0001684,SO-2024-0001684,ALB-2024-0001068,CUST_34871A9C672A,2024-11-19,33.01,"{'4%': 0.0, '10%': 2.07, '21%': 2.58}",4.65,37.66,2024-11-19,0,paid,2024-11-20
FAC-2024-0001685,SO-2024-0001685,ALB-2024-0001069,CUST_92CA6DE59332,2024-11-16,48.49,"{'4%': 0.0, '10%': 0.14, '21%': 9.89}",10.03,58.52,2024-11-16,0,paid,2024-11-17
FAC-2024-0001686,SO-2024-0001686,,CUST_A383DB2C6AC8,2024-11-14,27.3,"{'4%': 0.05, '10%': 0.21, '21%': 5.04}",5.3,32.6,2024-11-14,0,paid,2024-11-15
FAC-2024-0001687,SO-2024-0001687,ALB-2024-0001070,CUST_5C0BA757CB10,2024-11-18,84.57,"{'4%': 1.16, '10%': 2.06, '21%': 7.36}",10.58,95.15,2024-11-18,0,paid,2024-11-18
FAC-2024-0001688,SO-2024-0001688,,CUST_1036D9A09007,2024-11-14,33.3,"{'4%': 0.33, '10%': 1.63, '21%': 1.82}",3.78,37.08,2024-11-14,0,paid,2024-11-15
FAC-2024-0001689,SO-2024-0001689,ALB-2024-0001071,CUST_D37445712959,2024-11-17,72.28,"{'4%': 0.0, '10%': 5.04, '21%': 4.59}",9.63,81.91,2024-11-17,0,paid,2024-11-18
FAC-2024-0001690,SO-2024-0001690,ALB-2024-0001072,CUST_FB8FD8B48EAD,2024-11-17,45.1,"{'4%': 0.86, '10%': 0.0, '21%': 4.94}",5.8,50.9,2024-12-02,15,pending,
FAC-2024-0001691,SO-2024-0001691,ALB-2024-0001073,CUST_FBE9DBC080FD,2024-11-18,25.0,"{'4%': 0.0, '10%': 0.12, '21%': 5.0}",5.12,30.12,2024-11-18,0,paid,2024-11-19
FAC-2024-0001692,SO-2024-0001692,ALB-2024-0001074,CUST_73B61BEAF6AC,2024-11-19,53.51,"{'4%': 0.05, '10%': 3.89, '21%': 2.78}",6.72,60.23,2024-11-19,0,paid,2024-11-20
FAC-2024-0001693,SO-2024-0001693,,CUST_9A3A6E3C4532,2024-11-15,20.43,"{'4%': 0.44, '10%': 0.37, '21%': 1.21}",2.02,22.45,2024-11-15,0,paid,2024-11-16
FAC-2024-0001694,SO-2024-0001694,ALB-2024-0001075,CUST_4EFCE10B1A47,2024-11-18,120.21,"{'4%': 1.27, '10%': 6.1, '21%': 5.78}",13.15,133.36,2024-12-03,15,pending,
FAC-2024-0001695,SO-2024-0001695,ALB-2024-0001076,CUST_F6D2AEC76A82,2024-11-21,23.9,"{'4%': 0.78, '10%': 0.44, '21%': 0.0}",1.22,25.12,2024-11-21,0,paid,2024-11-21
FAC-2024-0001696,SO-2024-0001696,,CUST_7A1036A2C52B,2024-11-15,128.6,"{'4%': 2.23, '10%': 3.55, '21%': 7.82}",13.6,142.2,2024-11-15,0,paid,2024-11-15
FAC-2024-0001697,SO-2024-0001697,ALB-2024-0001077,CUST_34871A9C672A,2024-11-20,19.5,"{'4%': 0.0, '10%': 1.95, '21%': 0.0}",1.95,21.45,2024-11-20,0,paid,2024-11-20
FAC-2024-0001698,SO-2024-0001698,ALB-2024-0001078,CUST_978613281726,2024-11-19,64.17,"{'4%': 0.58, '10%': 1.48, '21%': 7.34}",9.4,73.57,2024-11-19,0,paid,2024-11-20
FAC-2024-0001699,SO-2024-0001699,ALB-2024-0001079,CUST_AB0B15F0EA19,2024-11-18,59.16,"{'4%': 0.37, '10%': 1.4, '21%': 7.54}",9.31,68.47,2024-11-18,0,paid,2024-11-19
FAC-2024-0001700,SO-2024-0001700,ALB-2024-0001080,CUST_30B1310C0C00,2024-11-17,162.49,"{'4%': 2.76, '10%': 4.58, '21%': 10.02}",17.36,179.85,2024-11-17,0,paid,2024-11-18
FAC-2024-0001701,SO-2024-0001701,ALB-2024-0001081,CUST_655243FF5011,2024-11-18,60.1,"{'4%': 0.09, '10%': 2.28, '21%': 7.37}",9.74,69.84,2024-11-18,0,paid,2024-11-18
FAC-2024-0001702,SO-2024-0001702,ALB-2024-0001082,CUST_49A2F7E8F8E5,2024-11-17,24.71,"{'4%': 0.0, '10%': 0.0, '21%': 5.19}",5.19,29.9,2024-11-17,0,paid,2024-11-18
FAC-2024-0001703,SO-2024-0001703,ALB-2024-0001083,CUST_668C0B95017C,2024-11-17,42.85,"{'4%': 0.56, '10%': 2.28, '21%': 1.27}",4.11,46.96,2024-11-17,0,paid,2024-11-17
FAC-2024-0001704,SO-2024-0001704,,CUST_A87990422EB7,2024-11-16,96.89,"{'4%': 1.71, '10%': 1.71, '21%': 7.79}",11.21,108.1,2024-12-01,15,pending,
FAC-2024-0001705,SO-2024-0001705,ALB-2024-0001084,CUST_8E038E969227,2024-11-17,73.54,"{'4%': 0.21, '10%': 5.84, '21%': 2.05}",8.1,81.64,2024-11-17,0,paid,2024-11-17
FAC-2024-0001706,SO-2024-0001706,ALB-2024-0001085,CUST_D37445712959,2024-11-18,61.55,"{'4%': 0.17, '10%': 3.79, '21%': 4.07}",8.03,69.58,2024-11-18,0,paid,2024-11-19
FAC-2024-0001707,SO-2024-0001707,ALB-2024-0001086,CUST_FB8FD8B48EAD,2024-11-17,38.78,"{'4%': 0.1, '10%': 1.59, '21%': 4.3}",5.99,44.77,2024-12-02,15,pending,
FAC-2024-0001708,SO-2024-0001708,ALB-2024-0001087,CUST_42D951976E75,2024-11-18,28.32,"{'4%': 0.15, '10%': 1.49, '21%': 2.03}",3.67,31.99,2024-11-18,0,paid,2024-11-18
FAC-2024-0001709,SO-2024-0001709,,CUST_9D9D1BF645F6,2024-11-17,26.65,"{'4%': 0.0, '10%': 1.61, '21%': 2.22}",3.83,30.48,2024-11-17,0,paid,2024-11-17
FAC-2024-0001710,SO-2024-0001710,,CUST_413530A900AD,2024-11-18,23.1,"{'4%': 0.0, '10%': 2.31, '21%': 0.0}",2.31,25.41,2024-11-18,0,paid,2024-11-18
FAC-2024-0001711,SO-2024-0001711,,CUST_501B5EE68495,2024-11-18,18.75,"{'4%': 0.75, '10%': 0.0, '21%': 0.0}",0.75,19.5,2024-12-03,15,pending,
FAC-2024-0001712,SO-2024-0001712,ALB-2024-0001088,CUST_D37445712959,2024-11-21,60.86,"{'4%': 0.24, '10%': 4.88, '21%': 1.28}",6.4,67.26,2024-11-21,0,paid,2024-11-21
FAC-2024-0001713,SO-2024-0001713,,CUST_E709329FC417,2024-11-18,22.9,"{'4%': 0.28, '10%': 0.39, '21%': 2.52}",3.19,26.09,2024-11-18,0,paid,2024-11-18
FAC-2024-0001714,SO-2024-0001714,ALB-2024-0001089,CUST_C1D7F3025D16,2024-11-20,58.97,"{'4%': 1.65, '10%': 0.0, '21%': 3.7}",5.35,64.32,2024-12-20,30,pending,
FAC-2024-0001715,SO-2024-0001715,ALB-2024-0001090,CUST_25E98D7248E2,2024-11-22,61.28,"{'4%': 0.7, '10%': 1.3, '21%': 6.45}",8.45,69.73,2024-11-22,0,paid,2024-11-22
FAC-2024-0001716,SO-2024-0001716,,CUST_5C623A3C563E,2024-11-19,55.46,"{'4%': 0.72, '10%': 2.21, '21%': 3.23}",6.16,61.62,2024-11-19,0,paid,2024-11-19
FAC-2024-0001717,SO-2024-0001717,ALB-2024-0001091,CUST_FBE9DBC080FD,2024-11-21,13.61,"{'4%': 0.25, '10%': 0.45, '21%': 0.59}",1.29,14.9,2024-11-21,0,paid,2024-11-21
FAC-2024-0001718,SO-2024-0001718,ALB-2024-0001092,CUST_9A3A6E3C4532,2024-11-22,17.31,"{'4%': 0.69, '10%': 0.0, '21%': 0.0}",0.69,18.0,2024-11-22,0,paid,2024-11-23
FAC-2024-0001719,SO-2024-0001719,ALB-2024-0001093,CUST_51B11B2EDEDB,2024-11-22,15.41,"{'4%': 0.0, '10%': 0.45, '21%': 2.29}",2.74,18.15,2024-11-22,0,paid,2024-11-22
FAC-2024-0001720,SO-2024-0001720,,CUST_92CF1F33242D,2024-11-19,33.3,"{'4%': 0.54, '10%': 1.73, '21%': 0.54}",2.81,36.11,2024-12-04,15,pending,
FAC-2024-0001721,SO-2024-0001721,,CUST_BF3182BBAD84,2024-11-19,149.68,"{'4%': 1.5, '10%': 7.36, '21%': 8.11}",16.97,166.65,2024-11-19,0,paid,2024-11-20
FAC-2024-0001722,SO-2024-0001722,ALB-2024-0001094,CUST_73B61BEAF6AC,2024-11-23,83.66,"{'4%': 0.09, '10%': 7.0, '21%': 2.38}",9.47,93.13,2024-11-23,0,paid,2024-11-24
FAC-2024-0001723,SO-2024-0001723,ALB-2024-0001095,CUST_4D29345512F7,2024-11-23,71.72,"{'4%': 1.31, '10%': 1.75, '21%': 4.5}",7.56,79.28,2024-11-23,0,paid,2024-11-23
FAC-2024-0001724,SO-2024-0001724,ALB-2024-0001096,CUST_AE5E72EB7474,2024-11-23,33.94,"{'4%': 0.51, '10%': 0.57, '21%': 3.28}",4.36,38.3,2024-11-23,0,paid,2024-11-23
FAC-2024-0001725,SO-2024-0001725,ALB-2024-0001097,CUST_FD03C9525185,2024-11-24,15.24,"{'4%': 0.0, '10%': 0.68, '21%': 1.77}",2.45,17.69,2024-11-24,0,paid,2024-11-24
FAC-2024-0001726,SO-2024-0001726,ALB-2024-0001098,CUST_58F0AAF78C67,2024-11-26,80.47,"{'4%': 0.34, '10%': 4.48, '21%': 5.67}",10.49,90.96,2024-11-26,0,paid,2024-11-27
FAC-2024-0001727,SO-2024-0001727,,CUST_255B7E3D5EE4,2024-11-20,136.34,"{'4%': 2.82, '10%': 4.99, '21%': 3.33}",11.14,147.48,2024-11-20,0,paid,2024-11-21
FAC-2024-0001728,SO-2024-0001728,ALB-2024-0001099,CUST_E709329FC417,2024-11-23,23.28,"{'4%': 0.0, '10%': 1.87, '21%': 0.96}",2.83,26.11,2024-11-23,0,paid,2024-11-24
FAC-2024-0001729,SO-2024-0001729,ALB-2024-0001100,CUST_A66F39669FA7,2024-11-24,20.79,"{'4%': 0.25, '10%': 0.14, '21%': 2.75}",3.14,23.93,2024-11-24,0,paid,2024-11-24
FAC-2024-0001730,SO-2024-0001730,ALB-2024-0001101,CUST_585A7BFDCC12,2024-11-24,51.35,"{'4%': 0.47, '10%': 3.22, '21%': 1.56}",5.25,56.6,2024-11-24,0,paid,2024-11-25
FAC-2024-0001731,SO-2024-0001731,ALB-2024-0001102,CUST_AD23DC322C97,2024-11-25,69.86,"{'4%': 0.0, '10%': 1.98, '21%': 10.52}",12.5,82.36,2024-12-25,30,pending,
FAC-2024-0001732,SO-2024-0001732,ALB-2024-0001103,CUST_9A3A6E3C4532,2024-11-24,20.57,"{'4%': 0.01, '10%': 1.8, '21%': 0.49}",2.3,22.87,2024-11-24,0,paid,2024-11-25
FAC-2024-0001733,SO-2024-0001733,,CUST_92CF1F33242D,2024-11-21,42.6,"{'4%': 0.08, '10%': 3.61, '21%': 0.96}",4.65,47.25,2024-12-06,15,pending,
FAC-2024-0001734,SO-2024-0001734,ALB-2024-0001104,CUST_8962929C93B3,2024-11-23,36.42,"{'4%': 0.0, '10%': 0.0, '21%': 7.65}",7.65,44.07,2024-12-08,15,pending,
